51384273116,ccd,92,19
51384274875,aac,84,46
51384298547,ddc,133,72
51384299143,bde,129,218
51384323911,cdd,263,21
51384335701,cdg,176,203
51384336449,eab,234,151
51384341048,ffe,281,31
51384373704,fgg,3,62
51384389265,bbd,290,286
51384389294,bee,64,25
51384396439,cgc,129,327
51384441606,gfb,89,217
51384459419,fcd,196,97
51384462229,dad,62,5
51384463463,fed,248,102
51384472119,bca,146,68
51384489573,fga,32,223
51384489635,dce,206,101
51384522508,edf,144,216
51384551612,ebg,193,63
51384574853,fff,123,112
51384579968,def,132,222
51384609896,bgf,80,220
51384629184,ddb,258,180
51384634453,ggd,61,141
51384635599,dfb,224,151
51384658098,ccb,20,14
51384677552,efa,190,431
51384685678,agf,288,322
51384700428,bec,206,47
51384730782,cbc,65,21
51384742594,fbb,219,119
51384747632,eff,288,12
51384774396,ceg,288,198
51384821832,fbc,234,111
51384853154,aac,149,48
51384871110,bad,106,154
51384885346,aff,172,158
51384886400,dac,258,43
51384897713,ecc,76,128
51384901867,gac,113,292
51384930336,ebb,259,77
51384992693,gbb,109,48
51384994591,efd,154,89
51385015291,cgf,76,76
51385047691,cdf,291,103
51385051610,dga,75,143
51385071860,cgc,75,261
51385075625,eed,136,142
51385077728,ega,186,96
51385078580,egd,139,321
51385094367,efc,103,62
51385097379,baf,161,54
51385110848,ebd,240,100
51385115389,aga,145,187
51385119098,bag,66,192
51385119426,adf,252,285
51385155581,dea,267,241
51385169747,abc,76,120
51385182166,cbe,173,303
51385211200,eef,229,91
51385218897,dde,166,256
51385221646,cbg,120,53
51385239899,caf,142,5
51385271481,gcg,58,5
51385275985,dbc,26,61
51385286977,aec,240,336
51385321900,aca,268,159
51385322009,dgf,264,149
51385366029,dae,166,38
51385389686,ace,117,74
51385390211,ged,108,71
51385393851,aad,270,48
51385408810,gba,247,11
51385411117,dbc,196,54
51385424572,deb,118,48
51385431796,bde,108,250
51385448773,abf,265,66
51385462991,gge,60,72
51385463942,fdc,246,30
51385473827,ecg,202,95
51385495653,dfe,297,441
51385543637,acg,62,24
51385546596,afd,132,50
51385568137,bfa,195,97
51385582350,bae,54,35
51385589764,faf,31,131
51385596855,bca,53,59
51385624765,ced,154,12
51385627656,bcd,107,105
51385658131,fec,245,168
51385669785,ffc,173,23
51385693218,ccg,43,342
51385714064,add,72,31
51385725838,ebf,135,387
51385730640,bfd,248,414
51385735420,ggg,129,206
51385738736,dbc,60,55
51385766707,gdc,220,74
51385777943,aaa,276,161
51385779832,edg,107,153
51385780111,ddf,42,366
51385789297,aeg,196,54
51385845771,fac,113,169
51385882137,fca,59,310
51385915307,gfd,292,153
51385957372,beg,46,122
51385967597,aaf,163,257
51386005629,gfg,226,234
51386038948,cac,290,65
51386050576,dff,106,77
51386058967,dec,54,190
51386085536,cga,208,171
51386100132,ead,159,202
51386101747,fba,219,82
51386110390,bfd,268,331
51386114484,gab,277,97
51386125531,ffc,69,25
51386146160,bge,6,98
51386166351,cfc,257,108
51386169513,fae,74,119
51386173713,abe,63,126
51386182762,cef,170,156
51386231332,cec,204,218
51386245366,cce,226,918
51386255701,abg,246,136
51386259675,aeb,235,88
51386261718,bfc,182,73
51386266631,eag,266,123
51386280758,feb,82,560
51386285478,eca,2,133
51386288192,abc,176,126
51386299601,efb,272,223
51386311334,ccd,11,21
51386314235,fgc,228,185
51386332577,eac,138,223
51386334646,gff,145,58
51386336540,ddb,194,151
51386364620,gdb,253,110
51386382041,bag,251,195
51386395273,bgd,42,35
51386396954,gae,139,108
51386413219,abc,223,113
51386413305,fcc,255,279
51386472345,bga,201,215
51386476324,cab,176,376
51386485271,ceb,223,149
51386489816,adg,297,120
51386492929,acf,294,138
51386514628,cad,137,240
51386574787,ccf,61,141
51386594375,efe,153,93
51386599660,dac,19,43
51386602858,gad,208,76
51386613363,eee,82,131
51386619086,adg,116,122
51386631401,dfb,233,172
51386632993,dfd,258,198
51386634836,fga,89,187
51386634890,gdf,200,131
51386640940,bef,8,124
51386648072,bed,88,322
51386652167,gec,179,173
51386655546,ece,206,94
51386656077,gae,224,111
51386658755,afe,178,263
51386696220,fcf,147,93
51386729217,dba,191,152
51386732282,ecd,51,31
51386748324,cfb,124,93
51386764283,adb,18,128
51386798816,cgd,44,168
51386799038,aae,110,165
51386826237,dfa,132,209
51386831363,gce,115,136
51386834541,ebg,134,66
51386848830,gbb,9,48
51386854263,cfe,156,108
51386872051,gfd,15,136
51386874932,cda,48,562
51386913804,gdd,232,116
51386919490,fgb,102,39
51386920897,eae,165,244
51386949778,fcb,295,5
51387002796,fac,210,170
51387003596,ffd,183,9
51387011749,gbb,174,53
51387013999,cba,52,97
51387064023,aag,124,16
51387065866,bfc,55,85
51387067893,afg,54,122
51387068965,cca,12,312
51387071438,ceg,242,235
51387086366,fce,247,218
51387145958,gaf,156,64
51387151416,fbe,210,170
51387165242,dga,38,121
51387171440,bdf,290,347
51387182214,bcg,218,117
51387188685,gcd,269,143
51387239708,ebb,74,83
51387240324,fbb,135,130
51387276238,agd,143,166
51387307294,ddb,146,143
51387323831,dbe,21,16
51387337192,bgc,161,70
51387366319,bgf,283,211
51387368306,cbd,177,301
51387387498,fee,253,18
51387394731,gba,267,11
51387396594,efg,160,122
51387397379,eda,284,83
51387397901,abf,136,54
51387408145,gbd,131,13
51387410012,aca,148,152
51387412160,eag,145,99
51387450494,beb,200,178
51387469925,fff,144,106
51387489149,gea,168,71
51387524448,agc,154,96
51387527332,agg,154,393
51387547549,ceg,233,223
51387550480,eeg,261,118
51387553268,fef,271,43
51387561032,edd,110,26
51387580862,dfd,10,166
51387610566,bgg,241,189
51387616419,ccc,267,176
51387636348,aee,126,160
51387643752,abf,92,48
51387644042,dfg,10,28
51387645209,cfc,196,90
51387648330,aeg,107,46
51387649161,fdd,130,39
51387650598,dge,165,5
51387669186,ege,37,5
51387691707,cdb,252,138
51387696738,eeb,188,239
51387703635,ggf,7,136
51387726484,geg,93,49
51387732414,gff,108,60
51387736817,cgb,130,129
51387738290,cgg,295,79
51387760687,egd,239,266
51387768568,cca,27,258
51387774666,ecb,209,391
51387781890,dda,228,214
51387788657,aea,163,89
51387788708,abd,28,8
51387835799,gfd,32,140
51387843729,aef,288,55
51387914284,gdg,239,146
51387949299,beb,14,154
51387949524,gde,136,169
51387965643,bbb,72,110
51388003485,daa,284,166
51388030484,bfc,283,85
51388071977,cge,119,165
51388078942,bdf,262,378
51388084557,bdd,136,41
51388086921,afb,247,267
51388105017,bgf,143,251
51388112508,abf,176,42
51388135947,fgd,48,105
51388154534,cde,74,119
51388170978,fdf,143,147
51388184682,eec,132,121
51388213837,cgc,4,227
51388241564,bee,21,24
51388241750,gfg,109,273
51388250500,gag,55,21
51388261755,cdf,144,101
51388273950,fca,34,313
51388275579,cge,67,173
51388283410,gee,1,59
51388298639,cfb,161,98
51388326537,bcb,296,173
51388344238,efe,291,108
51388353030,gbd,222,15
51388366297,cae,172,24
51388385509,aga,299,188
51388406105,bcc,236,96
51388425362,bcg,172,113
51388444750,dfb,29,158
51388449267,cfg,74,110
51388477755,ffb,244,134
51388498639,gfb,261,253
51388503914,bae,243,34
51388530310,fgg,287,57
51388540589,ddd,257,146
51388540652,feg,126,153
51388541306,afa,197,358
51388544816,ebc,45,88
51388635361,dcg,93,397
51388644219,gge,90,58
51388646082,bab,296,163
51388647429,aab,280,201
51388655546,fga,245,177
51388689065,bbd,265,311
51388698822,bda,110,132
51388730450,dgc,188,28
51388752112,caf,2,5
51388756536,ebb,257,90
51388763321,dbg,137,72
51388767088,bdc,122,312
51388783913,cdc,243,201
51388784742,adg,176,131
51388835382,fdg,253,163
51388840819,bff,49,212
51388849911,eda,171,92
51388855127,bgb,72,230
51388867526,efe,293,126
51388880351,ffa,283,6
51388897823,egf,4,71
51388905824,ggc,192,108
51388907056,caf,84,5
51388978116,ffe,75,30
51388980942,bfd,145,311
51388983984,ega,74,103
51389007344,fea,221,124
51389031896,ded,259,54
51389037019,cda,3,567
51389063656,cdd,274,17
51389073494,bfe,39,173
51389079640,edc,129,162
51389085191,aag,113,13
51389086956,gda,213,78
51389087871,ebc,146,72
51389091851,cea,15,347
51389097427,fcg,121,73
51389148308,cdc,132,172
51389155270,egb,158,558
51389206442,adc,36,93
51389212013,gce,207,157
51389278270,cff,134,103
51389281499,dbb,120,41
51389284156,ebf,276,414
51389301883,dgb,10,239
51389303114,bac,205,5
51389311817,dgd,41,79
51389341232,cfc,238,98
51389380658,gbe,159,83
51389389978,fbf,33,47
51389394324,ada,58,254
51389395031,egc,135,108
51389406864,dbd,60,372
51389409913,dgf,69,166
51389416615,ecf,80,167
51389420900,gbf,109,132
51389442477,ebe,260,129
51389459856,dea,117,272
51389515557,cdg,44,233
51389538259,fde,171,170
51389566696,egg,176,254
51389582527,ecg,253,88
51389618970,eaa,92,100
51389626329,gec,260,183
51389664793,eaf,71,24
51389671453,gbg,62,5
51389685997,bbf,237,33
51389707742,gae,222,116
51389713048,fef,48,47
51389716548,eba,16,39
51389721923,gga,281,43
51389739739,gaa,8,259
51389752023,ebg,145,62
51389754353,eaf,90,27
51389762573,dbc,119,44
51389767568,egf,277,71
51389782129,bcd,298,94
51389787996,bda,76,142
51389815641,ggd,191,156
51389837492,aeg,71,46
51389864942,edb,181,110
51389866070,fag,60,251
51389867642,aae,134,143
51389869223,gcd,2,135
51389871379,bdf,233,419
51389899278,eea,28,57
51389906331,dbd,152,301
51389910319,cgg,196,92
51389910933,edf,91,235
51389935704,dcc,288,134
51389949265,bbc,44,128
51389960965,ddf,153,376
51389976177,gef,15,190
51390020451,fgf,214,330
51390042096,ace,12,75
51390082698,cfd,153,125
51390088878,dee,143,104
51390101405,eee,235,144
51390122151,bad,263,138
51390131324,dbf,224,59
51390136705,cdg,123,233
51390140160,cbb,67,68
51390150413,bfb,79,429
51390172341,dcf,265,55
51390175449,cga,31,147
51390182960,geb,268,319
51390192933,dcd,118,155
51390198138,fge,258,133
51390215383,egb,247,535
51390216053,dab,153,54
51390239148,gdd,298,131
51390282567,cee,64,12
51390307876,bea,188,204
51390329566,edb,114,91
51390362725,gdf,261,124
51390362791,fab,45,5
51390365249,eed,158,115
51390383086,bec,58,42
51390384432,ebc,261,75
51390386382,acd,96,88
51390388192,daf,80,120
51390390769,bgd,177,33
51390410711,cag,75,57
51390442471,gcb,78,33
51390452258,acc,223,146
51390453570,cef,231,162
51390455488,bba,263,51
51390471107,abb,27,11
51390474951,dad,219,5
51390488286,gea,157,61
51390488890,agc,6,104
51390501376,fdf,36,129
51390503891,fcb,188,5
51390512624,bae,81,35
51390518376,dgf,98,182
51390520632,aaf,196,259
51390533943,dfg,152,31
51390562854,fcc,4,315
51390565346,ffd,130,7
51390571897,aed,252,19
51390571981,cbg,192,56
51390593415,bbc,188,140
51390603884,cca,126,227
51390614403,ggg,162,214
51390618849,age,32,70
51390656232,baa,158,192
51390679501,fde,290,180
51390690300,acb,54,186
51390702738,bbd,250,357
51390737268,ebb,16,86
51390759165,fdb,292,225
51390762015,bbe,89,126
51390765810,dag,69,162
51390771546,bed,143,296
51390785813,eca,17,146
51390833655,gbc,182,182
51390839811,ace,150,69
51390849051,ceb,129,141
51390881315,adb,277,151
51390918984,adf,12,250
51390920404,gca,287,52
51390935921,ded,245,57
51390942986,fce,1,200
51390955714,bef,43,121
51390976691,dad,58,5
51390983889,bdb,187,61
51391025853,ffc,30,27
51391040443,abf,202,34
51391047287,dgd,100,64
51391064814,fda,136,51
51391067483,gfe,141,39
51391067674,fed,227,104
51391075670,adg,106,140
51391076348,abe,95,128
51391086225,fbd,294,75
51391094805,cbf,120,70
51391131328,dff,64,67
51391147290,dcb,172,313
51391149138,edf,34,190
51391171117,gcd,109,145
51391181127,cbc,125,23
51391207806,bgb,109,216
51391219288,afc,276,113
51391228783,gbc,175,152
51391238129,def,18,241
51391259257,dgb,110,258
51391277208,fae,247,103
51391282730,cfg,198,123
51391293360,ddg,209,161
51391298473,fbc,296,125
51391320620,ege,101,5
51391348224,cgg,298,104
51391352914,bfa,124,85
51391359684,gcg,213,5
51391365960,edg,185,145
51391368196,cad,298,225
51391409135,bgc,157,66
51391435538,afg,196,140
51391444373,abd,294,7
51391476373,ced,142,12
51391494362,aea,137,80
51391494707,ead,251,236
51391527024,gfa,98,247
51391529909,caa,75,117
51391555089,eec,94,124
51391561068,dfc,194,18
51391565554,fdb,63,186
51391569994,bcf,246,137
51391581987,ddd,280,150
51391615110,cbd,167,264
51391626502,dea,250,233
51391628571,aba,233,126
51391639129,gcc,216,63
51391649751,dfb,14,129
51391681454,bbc,296,138
51391703902,aaf,283,295
51391717219,cga,137,148
51391720822,gdd,266,108
51391726787,ggf,278,140
51391739058,gfg,230,278
51391744493,eff,247,11
51391745624,beg,209,120
51391760825,dae,69,42
51391762325,ccb,155,15
51391765109,fga,208,143
51391770791,gab,229,83
51391786695,dgd,295,74
51391791175,fce,223,172
51391791296,aed,118,15
51391799335,cab,23,323
51391827546,bab,42,151
51391843960,dca,268,199
51391847844,ebb,182,89
51391891360,eac,14,231
51391907141,ded,49,54
51391910533,cgc,109,238
51391921730,dfc,92,14
51391930964,efc,68,70
51391949009,dfd,255,197
51391959332,abg,208,110
51391962714,bee,39,23
51391973935,cbc,129,18
51391992457,aac,2,38
51392062566,bbf,216,32
51392081649,cgf,228,75
51392087019,bfc,232,78
51392108146,daf,168,102
51392125230,bbg,270,88
51392137547,abb,31,8
51392169269,aec,141,399
51392177364,bfg,175,292
51392178867,cac,253,60
51392180013,eab,78,163
51392182090,bff,221,241
51392186431,acf,112,149
51392192563,gcf,12,84
51392198559,aae,288,114
51392203175,deb,82,42
51392211699,gfa,186,234
51392222158,bed,142,257
51392250284,bda,70,157
51392301190,beg,280,98
51392319801,deg,126,21
51392327567,eae,29,231
51392351675,dce,105,112
51392360404,cbe,199,293
51392379720,gbc,45,173
51392379722,ddc,34,62
51392389097,ecd,78,28
51392423226,efa,93,396
51392431965,bcf,137,119
51392435611,gac,38,321
51392453570,cea,58,308
51392467366,ged,214,56
51392506008,afc,13,110
51392511002,faa,49,78
51392512355,cfa,159,5
51392524165,baf,39,53
51392527933,fca,239,269
51392531443,gbg,35,5
51392539992,dbf,76,68
51392555475,cgc,194,221
51392560617,dgg,33,166
51392565324,gba,196,10
51392570650,adb,221,172
51392574939,agb,71,28
51392580922,dfb,270,125
51392595391,gbf,141,128
51392600860,fgg,110,60
51392610969,eag,130,79
51392613447,cga,177,122
51392622589,gbc,252,148
51392625764,dbc,47,47
51392648424,adf,266,232
51392673549,ede,248,8
51392695195,ecf,260,165
51392698604,afe,240,294
51392717135,bcd,133,82
51392727785,fff,114,114
51392737202,gaa,21,303
51392739963,dgd,251,63
51392757330,dde,57,284
51392761894,fbg,20,203
51392763675,beb,299,181
51392786329,gdb,78,99
51392814282,gad,37,80
51392825321,gca,231,54
51392845302,gdg,38,147
51392849627,ace,119,64
51392851718,dcf,182,52
51392887261,add,103,25
51392892051,fbf,201,54
51392906189,ffe,219,32
51392945746,gcd,147,172
51392946195,ade,76,40
51392949747,gdb,229,96
51392959019,aab,73,221
51392974443,cff,246,86
51392985236,adg,63,165
51393015462,ggg,92,190
51393035609,eef,243,98
51393043326,fga,251,158
51393053081,eba,176,34
51393054081,bcc,143,112
51393056206,fgf,62,339
51393062628,agg,172,341
51393072426,gae,146,109
51393078800,dfd,284,198
51393103814,ddg,125,149
51393141343,fgc,195,210
51393142672,bda,23,174
51393148245,fec,186,159
51393159121,abf,79,32
51393177055,fde,14,205
51393182586,ccg,209,379
51393183928,eea,200,54
51393191167,afb,73,242
51393202885,gfc,142,92
51393207947,bfc,130,74
51393236507,ead,202,259
51393241487,bfa,184,93
51393251450,ffg,149,66
51393286827,dfb,179,127
51393303415,ecc,167,128
51393329997,dec,205,209
51393346410,ffc,142,31
51393364433,bef,49,118
51393371256,edc,53,134
51393377126,adb,142,190
51393380180,fgd,255,116
51393388155,fad,260,304
51393414530,fbd,267,88
51393419224,ccd,229,19
51393420193,fcg,20,67
51393442918,ggb,222,63
51393466389,dgf,221,154
51393492258,aad,220,41
51393495340,fgf,218,308
51393577535,ada,74,233
51393592693,gce,65,125
51393594323,dfd,255,233
51393606245,bfa,227,82
51393653798,agf,65,276
51393654987,agd,62,192
51393668815,aef,179,60
51393671822,egg,8,271
51393697170,ccc,51,158
51393726902,ade,161,42
51393734717,bdg,21,53
51393744278,gda,51,85
51393745104,eeb,43,272
51393810263,fef,49,48
51393826622,bcg,223,129
51393849915,cab,95,335
51393854282,gge,70,50
51393866656,dga,156,142
51393876007,ddb,204,161
51393893453,bfe,109,200
51393902452,egd,132,271
51393907056,ega,290,118
51393942173,aee,69,156
51393944857,bca,5,64
51393954076,aad,222,35
51393970861,efb,84,180
51393982891,bad,63,114
51393997902,acf,124,146
51394013623,dfa,20,244
51394021477,gcc,168,50
51394057462,gdc,184,59
51394079919,gbc,57,133
51394090267,bce,127,5
51394124331,dfg,246,31
51394132424,bec,251,48
51394132845,afa,139,393
51394140897,ccf,179,132
51394177520,edb,30,84
51394182432,aff,266,146
51394227523,bce,261,5
51394247626,agc,26,111
51394255640,cgb,277,140
51394255814,fbf,257,49
51394267428,ceg,270,187
51394308950,baa,269,163
51394325322,dfd,252,253
51394352342,ced,4,10
51394356146,ceb,40,117
51394380182,bga,81,240
51394380651,fcd,27,79
51394392716,abc,128,111
51394401530,acd,128,80
51394425726,ceb,277,121
51394428459,fea,109,104
51394436873,cdb,65,153
51394459979,geg,196,57
51394481882,eff,65,9
51394482163,fba,25,93
51394498105,efc,46,58
51394504129,ecg,44,88
51394507034,efd,165,80
51394554139,fcf,295,98
51394574249,egd,36,265
51394580811,age,169,63
51394603017,gag,116,19
51394606883,ece,257,97
51394640284,bdc,296,346
51394654237,ada,255,216
51394658283,agg,292,341
51394666756,ddf,226,409
51394670883,ffe,99,28
51394703568,acb,54,217
51394715129,bag,157,189
51394719717,cag,289,47
51394730182,abf,243,34
51394734047,bgg,124,194
51394746830,dcg,297,389
51394747369,bde,119,280
51394749942,gde,272,150
51394758949,afd,12,57
51394766309,feb,112,448
51394772510,gae,117,112
51394780154,dbc,264,38
51394796752,gbb,275,56
51394840389,cce,162,982
51394883479,ebd,155,96
51394895165,cgf,94,76
51394902556,cdf,284,102
51394911213,bcb,170,157
51394917293,edd,4,24
51394924229,cdd,249,16
51394924316,ecc,242,112
51394956760,dgb,146,245
51394986654,fbc,190,117
51394992251,gcd,112,199
51395000966,bga,158,280
51395059753,cae,267,20
51395068469,aeb,167,91
51395077655,fdc,295,30
51395095071,gga,107,49
51395106970,afa,109,451
51395111655,cdc,205,149
51395118749,egf,79,62
51395123972,gec,15,162
51395127791,efg,3,142
51395131052,dfg,187,30
51395135055,eda,258,94
51395137448,geb,172,328
51395139528,aec,28,351
51395140165,cee,8,12
51395141024,cae,172,19
51395152174,ffd,30,7
51395159207,ada,141,237
51395163120,faf,174,113
51395168031,dfe,135,507
51395189521,fee,44,17
51395216514,ggd,100,179
51395220669,fbf,185,41
51395232711,daa,193,136
51395252246,abg,48,110
51395266473,dff,230,74
51395289253,dcb,137,291
51395338588,faa,151,67
51395359405,aba,108,146
51395386271,eeg,159,135
51395416917,cdf,259,121
51395418163,cde,146,108
51395418867,ecb,157,437
51395447150,gbg,153,5
51395469540,cbc,113,19
51395497869,acg,166,27
51395502536,bbd,244,367
51395549154,aec,127,333
51395554702,aaa,57,165
51395571449,cbf,143,82
51395575356,bbg,229,91
51395581282,aea,35,74
51395583170,ddg,130,157
51395589159,eae,210,219
51395604468,fbg,163,184
51395620237,aec,40,266
51395625231,fbc,206,115
51395638032,aff,16,141
51395643580,dac,85,39
51395653163,cfb,107,112
51395670291,dab,196,54
51395687784,eee,8,126
51395691659,cec,25,218
51395692488,gcg,147,5
51395696812,eag,21,67
51395701067,dba,14,142
51395707071,cca,239,215
51395712153,cfe,217,111
51395725635,efe,120,147
51395729445,bbb,68,93
51395763738,bge,250,93
51395765682,fdg,244,135
51395786652,ecc,173,90
51395797368,bea,241,195
51395800905,aca,37,142
51395842855,cbe,42,290
51395858197,ccc,35,158
51395874773,eaa,190,103
51395874853,egd,88,296
51395876773,fdf,63,109
51395953427,eca,106,151
51395982747,caf,81,5
51395990293,adc,165,106
51396017795,dbg,89,77
51396023991,fge,274,131
51396039412,fab,205,5
51396152611,gbe,212,71
51396166001,eec,82,107
51396177589,fac,218,154
51396189248,bbf,237,31
51396239328,egb,164,438
51396239567,edf,57,222
51396241623,fcg,64,60
51396243441,gfb,174,245
51396248840,abd,119,7
51396261833,fgb,193,33
51396262813,gga,42,48
51396264637,acd,118,79
51396292463,afb,209,249
51396372425,fae,285,122
51396376023,cfd,64,107
51396376141,def,140,253
51396432842,afe,120,288
51396468206,cdb,152,122
51396472806,bgb,211,200
51396474353,dbe,107,14
51396477273,cbf,191,69
51396482755,bab,210,163
51396488068,aad,139,29
51396498408,gfd,44,149
51396510696,dge,122,5
51396534208,bgf,239,235
51396548910,egg,141,249
51396565901,cba,261,87
51396600421,afc,178,88
51396604381,cgd,60,169
51396620355,cdc,290,120
51396624298,bga,185,274
51396635655,gbf,8,138
51396637553,dab,184,61
51396647506,cgg,119,83
51396665853,bcg,199,113
51396669746,abf,10,29
51396675411,dad,206,5
51396675442,fdd,39,33
51396676607,ceg,235,211
51396707213,gaf,140,70
51396717841,eed,146,110
51396722037,dda,190,231
51396734486,eae,106,203
51396736850,dee,143,98
51396741251,faa,266,75
51396776705,aag,290,11
51396788659,cdc,82,105
51396789671,dff,254,62
51396790097,fag,106,228
51396790991,dgf,175,130
51396797411,cgf,13,86
51396797478,ffb,64,125
51396827733,dgc,92,22
51396827736,afg,299,119
51396831062,agg,194,381
51396834805,faf,90,122
51396840936,eed,118,123
51396840950,bff,18,209
51396854074,cdc,135,101
51396869650,acg,162,26
51396877067,dcf,11,57
51396942293,fbb,132,126
51396948446,adc,113,94
51396964288,ebg,295,66
51397008393,cfc,46,100
51397031478,bgg,137,213
51397095706,fcb,143,5
51397099765,fbe,90,180
51397121972,gag,125,16
51397135838,ebe,101,123
51397152898,gbd,193,15
51397156038,gab,80,86
51397168758,gff,191,48
51397182956,gbg,205,5
51397221523,beg,259,89
51397234962,cdf,16,134
51397237228,caf,76,5
51397285124,dcc,18,121
51397288465,eee,48,131
51397307610,ded,297,60
51397310002,edc,195,127
51397337651,aae,33,135
51397345321,cdd,206,17
51397358555,cfe,68,111
51397366422,ggg,116,222
51397393274,geg,234,60
51397398755,dff,297,60
51397401684,gag,262,13
51397419530,cde,7,90
51397441408,bbf,182,30
51397446515,aga,141,184
51397447676,dce,7,110
51397456527,cdd,109,19
51397486547,gad,18,71
51397500944,cbb,284,67
51397506757,bdd,109,41
51397516398,fcd,19,90
51397519907,gee,159,57
51397527484,fef,161,54
51397539615,edg,273,133
51397584504,bgd,95,30
51397607310,feg,9,169
51397621286,dea,173,188
51397652795,abb,177,7
51397676555,ddb,7,133
51397690468,cgg,227,88
51397711255,cbc,19,17
51397717633,bae,83,29
51397791638,dbb,25,47
51397846383,gbe,216,68
51397859546,afg,239,105
51397883335,dfe,46,446
51397884906,dgc,216,18
51397908967,aac,55,34
51397910952,fcb,33,5
51397923046,dcc,208,96
51397940662,ceb,241,125
51397943430,cea,54,292
51397949730,gfg,28,255
51397965988,bfd,8,267
51397982768,gad,159,74
51397987382,bff,259,227
51397994229,cbg,104,59
51397998422,gef,120,210
51398004258,cge,9,202
51398020054,fee,68,15
51398021298,fga,114,181
51398037759,baf,136,53
51398048279,ccc,157,162
51398088285,fed,167,106
51398089695,eef,163,82
51398108453,deb,92,33
51398110049,fcc,181,359
51398121725,aae,20,155
51398129466,gcb,58,34
51398133947,eaf,255,30
51398145272,aae,179,141
51398149715,ceg,245,187
51398243660,dag,197,192
51398245303,acc,216,170
51398256190,gbc,110,131
51398264347,abd,23,6
51398268553,aef,237,55
51398272590,eag,173,67
51398298755,dgb,286,289
51398311960,eeb,290,291
51398324508,eab,33,176
51398334253,ggf,47,144
51398341853,ggc,14,90
51398355109,fdf,146,127
51398395696,cda,110,578
51398415592,ffa,287,6
51398427185,acg,52,30
51398434964,bgc,164,76
51398440453,ebc,23,69
51398491263,fda,199,55
51398512859,eeg,139,159
51398516229,ege,292,5
51398537308,gda,261,69
51398554076,cgc,113,185
51398555517,aed,181,17
51398580411,bdf,181,427
51398605410,fba,193,97
51398605758,fdb,10,169
51398619545,ded,15,64
51398622888,fff,236,100
51398649433,bfb,248,351
51398668152,edg,206,114
51398678267,efg,109,119
51398679030,eac,167,263
51398699962,cgb,31,114
51398708819,ccd,159,19
51398720942,dca,74,206
51398722154,def,52,298
51398741702,dce,240,107
51398751263,dgd,133,74
51398754531,dbf,184,67
51398760925,abc,258,99
51398763613,bac,17,5
51398763856,gfe,191,42
51398781521,gbb,251,61
51398783821,edd,283,26
51398789857,ece,185,78
51398793555,cfa,263,5
51398846012,fgf,115,351
51398853645,cce,157,972
51398855819,geb,100,295
51398861081,fgc,28,186
51398869312,dgg,200,172
51398890033,fba,41,87
51398899666,dbd,109,246
51398912009,aaa,157,160
51398912410,egc,222,89
51398928144,dbc,118,31
51398930839,gda,147,64
51398944037,bge,176,75
51398949460,dge,263,5
51398972699,aaf,287,333
51398978967,ebc,51,67
51398980025,agb,213,26
51399048437,gdf,292,137
51399054477,ffa,107,6
51399060155,fed,218,95
51399068966,fgg,138,49
51399082028,bba,202,55
51399090116,ged,227,59
51399117312,cea,26,268
51399121764,bge,292,63
51399127835,bfg,90,297
51399137028,dad,64,5
51399145969,cdg,216,237
51399174434,cff,173,72
51399186866,eag,145,69
51399202024,agc,131,92
51399214584,dcd,263,127
51399217344,aba,153,170
51399221296,bdb,97,51
51399221852,bad,54,91
51399232138,bcb,174,128
51399240322,bfa,24,73
51399243768,ccb,16,12
51399275098,fda,175,58
51399280534,cga,81,103
51399283142,ffd,67,6
51399284139,ebf,221,405
51399287779,eef,125,67
51399288060,ebd,182,86
51399289062,dea,98,180
51399291025,gfg,273,242
51399294982,cgf,267,89
51399329710,fce,31,153
51399336272,dba,168,132
51399347456,ddb,170,126
51399361621,agd,273,153
51399369420,bce,130,5
51399388553,bef,202,96
51399418379,dfg,52,25
51399427749,fad,74,258
51399464131,fdb,1,182
51399465587,abe,287,122
51399472472,bac,180,5
51399477233,abb,260,7
51399483763,afc,270,96
51399527886,dfd,164,242
51399528915,gdg,208,155
51399546976,efa,85,332
51399547600,eff,4,8
51399579553,afa,83,405
51399596669,cag,259,42
51399606305,bcf,30,95
51399622313,eef,223,60
51399622342,efc,141,63
51399645462,fde,169,211
51399650590,cdd,21,20
51399657905,dbe,194,15
51399667520,aeg,276,37
51399708345,abf,178,24
51399759154,egd,107,296
51399762269,agc,39,96
51399800737,bdf,176,486
51399816821,ada,236,246
51399817330,dga,168,140
51399829147,dfe,3,374
51399848514,egb,26,407
51399861179,cef,214,162
51399876254,baa,157,180
51399877822,gfb,47,257
51399880681,cgg,212,84
51399880988,eee,249,107
51399903572,cdg,21,201
51399948686,aba,177,192
51399952157,gca,125,56
51399964095,fgd,143,135
51399968473,gca,246,54
51399971574,acb,1,240
51400000665,gea,67,67
51400029136,bbd,183,425
51400046205,efd,73,76
51400067538,bbe,144,127
51400077731,bed,117,267
51400080851,fgb,241,33
51400093181,bgf,140,244
51400093207,feb,234,483
51400119416,fcg,1,66
51400136249,bfc,44,66
51400201034,ccd,150,21
51400202257,ebf,282,352
51400204273,ace,283,74
51400209429,fbg,230,180
51400232463,ggf,148,141
51400240990,bba,169,56
51400245024,acf,291,140
51400250949,aab,295,254
51400258268,ecg,41,87
51400258407,cfg,284,129
51400262441,caa,190,139
51400272125,aga,234,174
51400272839,ffg,147,61
51400282664,cdb,221,120
51400294115,ede,167,8
